model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
phrase_rela_1gram_psalm,content_distance,11026,11026,0.00021867531788955278,0.005099490050994901,2.546094189685847,0.00022507331022819478,0.0038996100389961006,2.6219423380861744,nan,nan,nan,0.005666100056661002,0.022635996808868,0.004178153613210107,0.01669166991578291,nan,nan
phrase_rela_1gram_psalm,structural_distance,11026,11026,-8.52132605544089e-18,0.8544145585441456,-1.0485299082915327,-7.065124795479957e-18,0.8072192780721927,-0.8714804137052033,-7.203754308976238e-18,0.8114188581141886,-0.8887162466227051,0.9325963955328606,1.0,0.9635036496350365,1.0,0.8693773479794877,1.0
phrase_rela_1gram_psalm,adjacent_similarity_distance,11026,11026,-8.52132605544089e-18,0.8544145585441456,-1.0485299082915327,-7.065124795479957e-18,0.8072192780721927,-0.8714804137052033,-7.203754308976238e-18,0.8114188581141886,-0.8887162466227051,0.9154441698687275,1.0,0.8807333552359049,1.0,0.8693773479794877,1.0
phrase_rela_1gram_psalm,step_magnitude_distance,11026,11026,0.0,1.0,nan,0.0,1.0,nan,0.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0
phrase_rela_1gram_psalm,turning_angle_distance,11026,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
phrase_signature_1_2_3gram,content_distance,9730,9730,0.05138373916015926,9.999000099990002e-05,4.415223346093354,0.05436267365561691,9.999000099990002e-05,4.731524402578705,nan,nan,nan,0.00029997000299970003,0.0011983763016459527,0.00018748125187481254,0.0007489851885287205,nan,nan
phrase_signature_1_2_3gram,structural_distance,9730,9730,0.036088050354437184,9.999000099990002e-05,4.37175092060691,0.020165514525132655,0.0018998100189981002,2.977727303607013,-0.003546015842079122,0.7942205779422058,-0.8400116464435179,0.0003333000033330001,0.0013315292240510587,0.007124287571242876,0.028461437164091375,0.8693773479794877,1.0
phrase_signature_1_2_3gram,adjacent_similarity_distance,9730,9730,0.004674985976241386,0.0156984301569843,2.2439944280486204,0.0034824218097946904,0.04509549045095491,1.7239187266674276,-8.51926093522056e-05,0.5051494850514948,-0.04517301275126927,0.03622714651611761,0.14472698412185733,0.0966331938234748,0.3860483657445176,0.6629337066293369,1.0
phrase_signature_1_2_3gram,step_magnitude_distance,9730,9730,0.005062790154859442,0.04559544045595441,1.7566248095561052,0.003942625486526346,0.08699130086991301,1.3925935290531992,-0.0009997629161647347,0.6363363663633637,-0.38966618681290194,0.10522024720604863,0.4203535335004265,0.2007491558536454,0.8019902941784453,1.0,1.0
phrase_signature_1_2_3gram,turning_angle_distance,9730,4950,0.004466892208375289,0.3006699330066993,0.724169945738331,0.004059181918235076,0.3114688531146885,0.6654884935461871,-0.007806580037177716,0.9483051694830517,-1.415412654247828,0.30446955304469553,0.9682539030479237,0.385628103856281,1.0,0.9483051694830517,1.0
phrase_signature_1_2_3gram_psalm,content_distance,11026,11026,0.04478957444888748,0.00019998000199980003,4.026205536726977,0.049268269892785155,9.999000099990002e-05,4.517767817058237,nan,nan,nan,0.0003333000033330001,0.0013315292240510587,0.00018748125187481254,0.0007489851885287205,nan,nan
phrase_signature_1_2_3gram_psalm,structural_distance,11026,11026,1.1526225508039322e-16,0.1740825917408259,0.9749678170446814,-1.1021867006596096e-16,0.934006599340066,-1.4673998856931887,1.5024328906122595e-17,0.39916008399160086,0.2235555797715902,0.3481651834816518,1.0,0.9635036496350365,1.0,0.775922407759224,1.0
phrase_signature_1_2_3gram_psalm,adjacent_similarity_distance,11026,11026,-1.719674540598042e-17,0.9395060493950604,-1.506971668990558,-2.1983817009309204e-17,0.9828017198280172,-1.958756794373269,-1.1060758604011757e-17,0.8415158484151585,-1.0101627531123185,0.940905909409059,1.0,0.9828017198280172,1.0,0.8705336362915433,1.0
phrase_signature_1_2_3gram_psalm,step_magnitude_distance,11026,11026,0.0,1.0,nan,0.0,1.0,nan,0.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0
phrase_signature_1_2_3gram_psalm,turning_angle_distance,11026,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
phrase_signature_1_2gram,content_distance,9730,9730,0.051672150500065905,9.999000099990002e-05,4.481726925151308,0.05349536088398369,9.999000099990002e-05,4.665724926511189,nan,nan,nan,0.00029997000299970003,0.0011983763016459527,0.00018748125187481254,0.0007489851885287205,nan,nan
phrase_signature_1_2gram,structural_distance,9730,9730,0.028982514176261798,9.999000099990002e-05,4.2970816114079255,0.01679445920669391,0.0015998400159984002,2.9741278339886947,-0.0021092642829274796,0.7224277572242775,-0.5885148221836144,0.0003333000033330001,0.0013315292240510587,0.007124287571242876,0.028461437164091375,0.8669133086691331,1.0
phrase_signature_1_2gram,adjacent_similarity_distance,9730,9730,0.005714363957478971,0.008899110088991101,2.4304528570144797,0.0038364972079689167,0.044295570442955706,1.715141946360543,-0.00026757261771685476,0.5402459754024598,-0.13040546458908758,0.026697330266973303,0.10665549084648979,0.0966331938234748,0.3860483657445176,0.6629337066293369,1.0
phrase_signature_1_2gram,step_magnitude_distance,9730,9730,0.006199625504091616,0.024897510248975102,2.042920498265832,0.004360567599033525,0.073992600739926,1.4892948731620823,-0.001093929946080837,0.6485351464853515,-0.4162966603735903,0.067902300679023,0.27126881737258385,0.184981501849815,0.7389987193483374,1.0,1.0
phrase_signature_1_2gram,turning_angle_distance,9730,4950,0.004850968357344387,0.2542745725427457,0.8520808009117372,0.004388878792337167,0.271972802719728,0.7803523599574538,-0.005305183923448435,0.8329167083291671,-1.0253763818029078,0.30446955304469553,0.9682539030479237,0.385628103856281,1.0,0.9023264340232643,1.0
