model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
syntax_complexity_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Praise,-8.1406184914641e-09,0.9853014698530147,1.0,0.9987001299870013,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Royal,-3.9672523137807374e-09,0.7478252174782521,1.0,0.9181316825337524,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Thanksgiving,1.503317014883712e-08,0.10028997100289971,0.42225777422257776,0.4506472429680109,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Trust,-9.084458362845367e-09,0.7731226877312268,1.0,0.9555498743754433,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Wisdom,1.2561855187213959e-08,0.15408459154084592,0.48675132486751327,0.6843366296281764,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,raw,Hymn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,raw,Lament,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,raw,Praise,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,raw,Royal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,raw,Thanksgiving,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,raw,Trust,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,raw,Wisdom,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_controlled,Hymn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_controlled,Lament,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_controlled,Praise,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_controlled,Royal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_controlled,Thanksgiving,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_controlled,Trust,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_controlled,Wisdom,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_and_content_controlled,Hymn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_and_content_controlled,Lament,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_and_content_controlled,Praise,0.0,1.0,1.0,1.0,1.0,1.0,1.0
syntax_complexity_core_psalm,step_magnitude_distance,length_and_content_controlled,Royal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
