model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
lexeme_icf_position4_psalm,1110,2784,0.2850539291217257,0.28207575675769675,6.501767378561527,6.501767378561527,0.0,0.49171552062034607,0.8103037476539612
word_consonantal_icf_position4_psalm,1110,2784,0.2850539291217257,0.28062580153747957,6.980728440179398,6.980728440179398,0.0,0.48881396651268005,0.9031339287757874
homograph_icf_position2_psalm,1110,2784,0.2850539291217257,0.2793179161082055,5.550092935580192,5.550092935580192,0.0,0.4852097332477569,0.951925814151764
word_cantillation_icf_position8_psalm,1110,2784,0.2850539291217257,0.27924181290817646,7.750704871746685,7.750704871746685,0.0,0.4814417362213135,0.9764414429664612
lexeme_icf_spacing4_psalm,1110,2784,0.2850539291217257,0.27790226588241407,0.9220547816344737,0.9220547816344737,0.0,0.48127296566963196,0.9793619513511658
word_vocalized_icf_spacing2,817,2153,0.2750841750841751,0.27425816759660704,0.22735704402264778,0.1959712378750901,0.03138580614755768,0.5044371485710144,0.3538670539855957
word_cantillation_icf_position_mean_psalm,1110,2784,0.2850539291217257,0.2736329068368291,7.766500568117463,7.766500568117463,0.0,0.4730265140533447,0.9981495141983032
word_consonantal_icf_position_mean_psalm,1110,2784,0.2850539291217257,0.26955486140208273,7.666504425239712,7.666504425239712,0.0,0.4487476646900177,1.0
word_cantillation_icf_spacing8_psalm,1110,2784,0.2850539291217257,0.2681318759562381,1.4933540043123075,1.4933540043123075,0.0,0.456410676240921,0.9999971985816956
word_consonantal_icf_position8_psalm,1110,2784,0.2850539291217257,0.2681199476189168,7.441743248282049,7.441743248282049,0.0,0.45505884289741516,0.9999989867210388
homograph_icf_position_mean_psalm,1110,2784,0.2850539291217257,0.2663915376450884,7.297951266499661,7.297951266499661,0.0,0.4533880949020386,0.9999994039535522
