model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
morph_atomic_core,turning_angle_distance,length_controlled,Royal,-0.001433368771093348,0.6602339766023397,1.0,0.7922807719228077,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_controlled,Thanksgiving,0.007756593490170217,0.23147685231476853,0.7631236876312368,0.308635803086358,1.0,0.9994000599940006,1.0
morph_atomic_core,turning_angle_distance,length_controlled,Trust,0.0126125647146595,0.13608639136086392,0.3203679632036796,0.254719869374426,1.0,0.591448547452947,1.0
morph_atomic_core,turning_angle_distance,length_controlled,Wisdom,0.013634705678364539,0.0542945705429457,0.2521747825217478,0.09442735531869233,0.42103242514376116,0.44831072448310716,1.0
morph_atomic_core,turning_angle_distance,length_and_content_controlled,Hymn,0.0015821515043615512,0.49405059494050596,0.9987001299870013,0.946358697463587,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_and_content_controlled,Lament,0.004272722911121452,0.2191780821917808,0.9686031396860314,0.31880448318804483,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_and_content_controlled,Praise,-0.013177580542144868,0.9906009399060094,1.0,1.0,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_and_content_controlled,Royal,-0.004176005116623123,0.7733226677332267,1.0,0.8542580093510651,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_and_content_controlled,Thanksgiving,0.003308139040806155,0.41745825417458254,0.9894010598940106,0.5853785900783289,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_and_content_controlled,Trust,0.009832833495994169,0.20167983201679832,0.5213478652134786,0.3574839715820482,1.0,0.9014822655665468,1.0
morph_atomic_core,turning_angle_distance,length_and_content_controlled,Wisdom,0.012863716139516604,0.06309369063093691,0.28947105289471053,0.11648065962634507,0.5193636360915524,0.5344080976517733,1.0
morph_atomic_core_psalm,content_distance,raw,Hymn,0.0006510281998418424,0.3584641535846415,0.99000099990001,0.7398089978236219,1.0,1.0,1.0
morph_atomic_core_psalm,content_distance,raw,Lament,0.004534888262485201,9.999000099990002e-05,0.0471952804719528,0.00024869307941000773,0.0012825282223389912,0.2712136193788029,1.0
morph_atomic_core_psalm,content_distance,raw,Praise,0.0022476990761770357,0.011998800119988001,0.5483451654834517,0.025301817644322523,0.1304833060988365,1.0,1.0
morph_atomic_core_psalm,content_distance,raw,Royal,0.0030934351668369282,0.0423957604239576,0.26777322267773224,0.19797432021503736,1.0,0.9848732518052543,1.0
morph_atomic_core_psalm,content_distance,raw,Thanksgiving,0.004443956325783677,0.011998800119988001,0.051794820517948204,0.05974602539746025,0.30811458013471926,0.2607653520362249,1.0
morph_atomic_core_psalm,content_distance,raw,Trust,0.003653901968246852,0.0665933406659334,0.14628537146285372,0.2936160929361609,1.0,0.6346539259117566,1.0
morph_atomic_core_psalm,content_distance,raw,Wisdom,0.0010647285079199154,0.3414658534146585,0.9452054794520548,0.6301474330178922,1.0,1.0,1.0
morph_atomic_core_psalm,content_distance,length_controlled,Hymn,0.0008079197653807295,0.3190680931906809,0.9781021897810219,0.6663440038974826,1.0,1.0,1.0
morph_atomic_core_psalm,content_distance,length_controlled,Lament,0.004604571247833694,9.999000099990002e-05,0.042995700429957005,0.0002309292880235786,0.001190919063600492,0.25125106536965347,1.0
morph_atomic_core_psalm,content_distance,length_controlled,Praise,0.0022758008864378876,0.010698930106989302,0.5381461853814619,0.02256078739952092,0.11634761460479588,1.0,1.0
morph_atomic_core_psalm,content_distance,length_controlled,Royal,0.0030389823534404193,0.04459554044595541,0.2796720327967203,0.18913108689131086,0.975362713088803,0.9796020397960205,1.0
morph_atomic_core_psalm,content_distance,length_controlled,Thanksgiving,0.004457235784645705,0.011998800119988001,0.051394860513948606,0.05703029697030297,0.2941093719467775,0.25554835820765753,1.0
morph_atomic_core_psalm,content_distance,length_controlled,Trust,0.003748380389629856,0.05879412058794121,0.13038696130386962,0.2655109489051095,1.0,0.5520364630203647,1.0
morph_atomic_core_psalm,content_distance,length_controlled,Wisdom,0.0007444380551653665,0.4036596340365963,0.9837016298370163,0.5475910742259108,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,raw,Hymn,2.828748569784388e-17,0.12938706129387062,0.7568243175682432,0.33920391744609324,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,raw,Lament,-5.5515339548998225e-18,0.6236376362363764,1.0,0.8767079813757754,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,raw,Praise,-1.154085722149032e-17,0.7406259374062594,1.0,0.7927624819935588,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,raw,Royal,-1.403166863927802e-17,0.6442355764423557,1.0,0.906149628939545,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,raw,Thanksgiving,4.459818389421502e-17,0.12458754124587541,0.4854514548545146,0.49969403059694023,1.0,1.0,1.0
