model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
morph_prs_nu_atomic_psalm,content_distance,11026,11026,0.0015573329277588505,0.0198980101989801,2.0685564881189404,0.0010996166670882708,0.0683931606839316,1.5116094876850608,,,,0.02028066424126818,0.12490518559045577,0.06865222568652225,0.4228174624144711,,
morph_prs_nu_atomic_psalm,structural_distance,11026,11026,-1.5916934214366802e-09,0.71002899710029,-0.6216229237710525,-2.199821264521747e-09,0.806019398060194,-0.8617267218705644,-2.365016481115839e-09,0.8291170882911709,-0.9296830115117146,0.8226851227920686,1.0,0.9578257420894682,1.0,0.8823936883420092,1.0
morph_prs_nu_atomic_psalm,adjacent_similarity_distance,11026,11026,-7.488269571705368e-10,0.5706429357064293,-0.3005013859358721,-1.4447288103717982e-09,0.6814318568143186,-0.5782092603511014,-1.6659469447348993e-09,0.7231276872312768,-0.6703569330332853,0.7562343765623437,1.0,0.8558267396009215,1.0,0.863431674850533,1.0
morph_prs_nu_atomic_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
morph_prs_nu_atomic_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
morph_prs_nu_atomic,content_distance,11026,11026,0.001723576833152652,0.026497350264973504,1.9540735508637228,0.0011934086809835035,0.08289171082891711,1.3987656982946615,,,,0.026497350264973504,0.16319270479155026,0.08289171082891711,0.5105160463101704,,
morph_prs_nu_atomic,structural_distance,11026,11026,0.0016513457317542113,0.25907409259074093,0.6307882686549626,7.045026815029359e-05,0.47385261473852613,0.03469242592758672,-0.0009575469424637133,0.6392360763923608,-0.384398076904753,0.4317901543179016,1.0,0.7502850905385652,1.0,0.764851775691996,1.0
morph_prs_nu_atomic,adjacent_similarity_distance,11026,11026,0.0016527532705543496,0.0923907609239076,1.3541170327219967,0.0008559389265934427,0.23317668233176683,0.7226036003391748,0.00048284104844082716,0.3330666933306669,0.4273045986631816,0.19586841315868414,1.0,0.42323164943779595,1.0,0.5806754850830707,1.0
morph_prs_nu_atomic,step_magnitude_distance,11026,11026,0.005293180087106553,0.0124987501249875,2.285017645511555,0.0033403067774865416,0.0673932606739326,1.4949968036335848,0.0025633660857393254,0.11208879112088792,1.215263935982688,0.035614718098082664,0.21934503332197616,0.15945726855885836,0.9820703841920078,0.5569350472360172,1.0
morph_prs_nu_atomic,turning_angle_distance,11026,3,,,,,,,,,,,,,,,
morph_prs_nu_sp_plus_psalm,content_distance,11026,11026,0.004289374844744447,9.999000099990002e-05,5.104050021109144,0.003992684273089514,9.999000099990002e-05,4.786073381067169,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
morph_prs_nu_sp_plus_psalm,structural_distance,11026,11026,-3.5361292974915277e-09,0.8716128387161284,-1.1318542866760788,-2.8086120680282833e-09,0.8145185481451854,-0.9042652991541572,-2.65041417916858e-09,0.799020097990201,-0.853951948248116,0.9239096090390961,1.0,0.9593218455932184,1.0,0.8677882211778822,1.0
morph_prs_nu_sp_plus_psalm,adjacent_similarity_distance,11026,11026,-3.0050793716553344e-09,0.9145085491450855,-1.259746174783773,-2.501780226205905e-09,0.8576142385761424,-1.050969547971756,-2.1442934491060218e-09,0.8112188781121887,-0.8990316506745828,0.9503716295037163,1.0,0.9276218127175138,1.0,0.8973769289737693,1.0
morph_prs_nu_sp_plus_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
morph_prs_nu_sp_plus_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
morph_prs_ps_atomic,content_distance,11026,11026,0.003633443580940471,9.999000099990002e-05,4.222268843004995,0.0031641056596326284,0.00019998000199980003,3.7700065810491084,,,,0.00014169706024050002,0.0008726882609173813,0.00022647307918780772,0.001394809442662823,,
morph_prs_ps_atomic,structural_distance,11026,11026,0.004576026009182041,0.0491950804919508,1.7229406813281727,0.0026909232163579325,0.1513848615138486,1.0564808917148443,0.0003380524375869485,0.42975702429757023,0.14150737915191372,0.11536899407404391,0.7105381482959533,0.3399744771285583,1.0,0.6436772053131765,1.0
morph_prs_ps_atomic,adjacent_similarity_distance,11026,11026,0.0016941347190717188,0.0988901109889011,1.3065536421508224,0.0007430436703703834,0.27477252274772523,0.5946404191909009,-2.959435101386692e-05,0.5097490250974902,-0.022524252258332513,0.20798316993697455,1.0,0.47282284758537135,1.0,0.7504638425046384,1.0
morph_prs_ps_atomic,step_magnitude_distance,11026,11026,0.005971946639282938,0.0046995300469953,2.681767411989084,0.00432750423293329,0.025197480251974803,1.988888209657054,0.0025863572304847416,0.11348865113488651,1.2098949997056827,0.017791078035053635,0.10957224464575518,0.07855685019733322,0.4838183718525961,0.5569350472360172,1.0
morph_prs_ps_atomic,turning_angle_distance,11026,6,,,,,,,,,,,,,,,
morph_prs_nu_sp_plus,content_distance,11026,11026,0.005007947090552283,9.999000099990002e-05,4.885804225012092,0.004687762867466294,9.999000099990002e-05,4.599694593240253,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
